Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, -22.718021392822266, 123.65231323242188, -3.889495849609375, 57.17559051513672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994240670924E9, 2021-05-21 14:17:04.067
1.0, -65.33418273925781, 89.50328826904297, -45.787593841552734, 29.582609176635742, 0.0, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994240804713E9, 2021-05-21 14:17:04.080
1.0, -38.934226989746094, 115.226318359375, -23.957799911499023, 44.44871139526367, 0.0, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994240804713E9, 2021-05-21 14:17:04.080
2.0, 6.034328460693359, 148.73956298828125, 24.544963836669922, 73.50025177001953, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621599424097153E9, 2021-05-21 14:17:04.097
2.0, -18.865924835205078, 126.61431121826172, 4.783331871032715, 58.458377838134766, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621599424097153E9, 2021-05-21 14:17:04.097
3.0, -64.84799194335938, 88.74034881591797, -45.9222297668457, 25.509857177734375, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621599424097915E9, 2021-05-21 14:17:04.097
3.0, -44.914329528808594, 101.78137969970703, -30.405385971069336, 40.90702438354492, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621599424097915E9, 2021-05-21 14:17:04.097
4.0, -0.45439785718917847, 146.18521118164062, 15.543024063110352, 76.51835632324219, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241103127E9, 2021-05-21 14:17:04.110
4.0, -11.745155334472656, 123.27084350585938, 0.7928587794303894, 66.99656677246094, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241103127E9, 2021-05-21 14:17:04.110
5.0, -76.47908782958984, 84.96678924560547, -49.68083190917969, 31.93500518798828, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241260076E9, 2021-05-21 14:17:04.126
5.0, -45.871742248535156, 108.13546752929688, -28.647634506225586, 45.937191009521484, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241260076E9, 2021-05-21 14:17:04.126
6.0, 7.792081356048584, 138.5333709716797, 20.73026466369629, 78.79969024658203, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241267755E9, 2021-05-21 14:17:04.126
6.0, -17.57192039489746, 113.73783874511719, -6.728079795837402, 64.04953002929688, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241267755E9, 2021-05-21 14:17:04.126
7.0, -60.10954284667969, 82.92854309082031, -52.80738830566406, 37.9113655090332, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241403675E9, 2021-05-21 14:17:04.140
7.0, -41.49605941772461, 104.27963256835938, -24.4252872467041, 49.89774703979492, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241403675E9, 2021-05-21 14:17:04.140
8.0, 10.013582229614258, 137.60214233398438, 23.834383010864258, 77.40097045898438, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241732032E9, 2021-05-21 14:17:04.173
8.0, -16.711742401123047, 115.8882827758789, 1.552058458328247, 63.892452239990234, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241732032E9, 2021-05-21 14:17:04.173
9.0, -68.37846374511719, 80.0188980102539, -50.290435791015625, 28.307302474975586, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241738944E9, 2021-05-21 14:17:04.173
9.0, -44.70115280151367, 105.80551147460938, -33.31876754760742, 44.474891662597656, 0.03200000151991844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241738944E9, 2021-05-21 14:17:04.173
10.0, -0.3422008454799652, 141.89553833007812, 10.224886894226074, 77.61788177490234, 0.03200000151991844, -0.06400000303983688, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6215994241746035E9, 2021-05-21 14:17:04.174
