Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, -264.8241882324219, -65.96809387207031, 100.52664184570312, -10.40066146850586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598740934832E9, 2021-05-24 14:37:54.093
1.0, -343.6837158203125, -134.0567169189453, 27.46395492553711, -77.18405151367188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741069543E9, 2021-05-24 14:37:54.106
1.0, -225.39442443847656, -36.61735916137695, 146.6096954345703, 18.44892692565918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741069543E9, 2021-05-24 14:37:54.106
2.0, -209.6681365966797, -11.085063934326172, 171.3453826904297, 43.940086364746094, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741236217E9, 2021-05-24 14:37:54.123
2.0, -265.8638916015625, -59.00440216064453, 109.19198608398438, -15.722538948059082, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741236217E9, 2021-05-24 14:37:54.123
3.0, -342.0680847167969, -127.268798828125, 31.592803955078125, -85.2771987915039, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741243455E9, 2021-05-24 14:37:54.124
3.0, -230.60035705566406, -20.734004974365234, 152.3130340576172, 18.396568298339844, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741243455E9, 2021-05-24 14:37:54.124
4.0, -206.39572143554688, 5.176021575927734, 170.89659118652344, 41.96167755126953, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741366844E9, 2021-05-24 14:37:54.136
4.0, -277.0274658203125, -48.098854064941406, 102.74440002441406, -12.293050765991211, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741366844E9, 2021-05-24 14:37:54.136
5.0, -337.4941711425781, -113.93231201171875, 26.562639236450195, -76.71656799316406, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741524768E9, 2021-05-24 14:37:54.152
5.0, -231.36329650878906, -27.01329803466797, 143.91322326660156, 19.462438583374023, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741524768E9, 2021-05-24 14:37:54.152
6.0, -203.2766571044922, 7.4349212646484375, 167.885986328125, 43.86528778076172, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741532264E9, 2021-05-24 14:37:54.153
6.0, -262.44561767578125, -46.78240966796875, 102.38536834716797, -14.391135215759277, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741532264E9, 2021-05-24 14:37:54.153
7.0, -336.6826171875, -113.54336547851562, 22.3889102935791, -86.21965026855469, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62185987416667E9, 2021-05-24 14:37:54.166
7.0, -227.12973022460938, -21.912073135375977, 141.2578887939453, 15.763678550720215, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62185987416667E9, 2021-05-24 14:37:54.166
8.0, -204.64170837402344, 8.467133522033691, 168.36094665527344, 46.24760437011719, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741824136E9, 2021-05-24 14:37:54.182
8.0, -266.55950927734375, -35.41685104370117, 101.24470520019531, -12.70818042755127, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741824136E9, 2021-05-24 14:37:54.182
9.0, -344.2372131347656, -107.30146789550781, 18.289979934692383, -90.55793762207031, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741831143E9, 2021-05-24 14:37:54.183
9.0, -230.63775634765625, -14.551950454711914, 142.75758361816406, 17.858022689819336, -0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741831143E9, 2021-05-24 14:37:54.183
10.0, -201.60118103027344, 18.755598068237305, 166.50595092773438, 36.88289260864258, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741966777E9, 2021-05-24 14:37:54.196
10.0, -256.53656005859375, -30.775636672973633, 101.21478271484375, -15.445786476135254, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598741966777E9, 2021-05-24 14:37:54.196
11.0, -332.74078369140625, -101.66918182373047, 18.435836791992188, -91.94918060302734, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621859874212532E9, 2021-05-24 14:37:54.212
11.0, -221.94248962402344, -8.732666015625, 145.55877685546875, 18.912673950195312, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621859874212532E9, 2021-05-24 14:37:54.212
12.0, -193.19387817382812, 17.99639892578125, 164.5350341796875, 32.825103759765625, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621859874213205E9, 2021-05-24 14:37:54.213
12.0, -249.24375915527344, -27.978191375732422, 103.69059753417969, -19.683094024658203, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621859874213205E9, 2021-05-24 14:37:54.213
13.0, -341.1443176269531, -95.26273345947266, 20.698476791381836, -89.98573303222656, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742267866E9, 2021-05-24 14:37:54.226
13.0, -227.25314331054688, -6.930034637451172, 136.96449279785156, 4.166248321533203, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742267866E9, 2021-05-24 14:37:54.226
14.0, -194.51406860351562, 27.170373916625977, 166.24415588378906, 37.55233383178711, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742425504E9, 2021-05-24 14:37:54.242
14.0, -259.24798583984375, -28.2287654876709, 101.31575775146484, -16.317184448242188, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742425504E9, 2021-05-24 14:37:54.242
15.0, -339.24072265625, -98.01903533935547, 23.548280715942383, -92.80935668945312, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742432268E9, 2021-05-24 14:37:54.243
15.0, -230.5255584716797, -8.123063087463379, 136.7961883544922, 8.919661521911621, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742432268E9, 2021-05-24 14:37:54.243
16.0, -195.67343139648438, 20.505870819091797, 162.0666961669922, 31.796628952026367, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742568965E9, 2021-05-24 14:37:54.256
16.0, -270.8902893066406, -18.90145492553711, 95.69468688964844, -20.887340545654297, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742568965E9, 2021-05-24 14:37:54.256
17.0, -332.022705078125, -91.07030487060547, 17.601839065551758, -89.32750701904297, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742724311E9, 2021-05-24 14:37:54.272
17.0, -211.27255249023438, 5.864162921905518, 142.70523071289062, 6.881415843963623, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742724311E9, 2021-05-24 14:37:54.272
18.0, -194.9665985107422, 31.374021530151367, 163.08395385742188, 31.897605895996094, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742731085E9, 2021-05-24 14:37:54.273
18.0, -260.02215576171875, -11.178561210632324, 95.25711822509766, -19.33154296875, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742731085E9, 2021-05-24 14:37:54.273
19.0, -333.1745910644531, -85.2547607421875, 16.4910888671875, -90.12410736083984, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742867622E9, 2021-05-24 14:37:54.286
19.0, -221.64329528808594, 4.450480937957764, 141.95726013183594, 4.816991329193115, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598742867622E9, 2021-05-24 14:37:54.286
20.0, -197.95477294921875, 37.24940490722656, 161.51318359375, 39.98326873779297, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598743023877E9, 2021-05-24 14:37:54.302
20.0, -262.8831787109375, -13.527217864990234, 104.08702850341797, -18.931373596191406, -0.06400000303983688, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218598743023877E9, 2021-05-24 14:37:54.302
