Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, 11.455313682556152, -99.91890716552734, 118.190185546875, 197.1394805908203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010432938E9, 2021-05-17 17:23:30.432
1.0, 35.45051193237305, -75.22808837890625, 132.9403533935547, 219.5452117919922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104334686E9, 2021-05-17 17:23:30.433
1.0, 33.78251647949219, -68.29057312011719, 133.3704376220703, 221.85647583007812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104334686E9, 2021-05-17 17:23:30.433
2.0, 24.38414764404297, -74.15099334716797, 130.4009552001953, 214.09243774414062, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104463305E9, 2021-05-17 17:23:30.446
2.0, 12.072397232055664, -84.4918212890625, 119.58891296386719, 203.3177947998047, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104463305E9, 2021-05-17 17:23:30.446
3.0, 18.318029403686523, -75.68809509277344, 117.93213653564453, 207.30078125, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104469976E9, 2021-05-17 17:23:30.446
3.0, 36.164833068847656, -63.94480895996094, 134.61582946777344, 229.1343231201172, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104469976E9, 2021-05-17 17:23:30.446
4.0, 27.480785369873047, -78.5304183959961, 133.15353393554688, 217.70518493652344, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62126501046159E9, 2021-05-17 17:23:30.461
4.0, 27.73135757446289, -76.53705596923828, 134.47744750976562, 214.15228271484375, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62126501046159E9, 2021-05-17 17:23:30.461
5.0, 23.389333724975586, -66.64875793457031, 136.51943969726562, 221.972412109375, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010476751E9, 2021-05-17 17:23:30.476
5.0, 41.273536682128906, -56.9025764465332, 148.43475341796875, 235.4958953857422, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010476751E9, 2021-05-17 17:23:30.476
6.0, 27.338668823242188, -64.08692932128906, 144.2236328125, 226.0301971435547, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104773853E9, 2021-05-17 17:23:30.477
6.0, 16.1451473236084, -71.71632385253906, 139.61981201171875, 218.22877502441406, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104773853E9, 2021-05-17 17:23:30.477
7.0, 40.016929626464844, -61.940223693847656, 144.53778076171875, 236.24386596679688, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104904592E9, 2021-05-17 17:23:30.490
7.0, 38.880001068115234, -58.682769775390625, 146.0487060546875, 241.23663330078125, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650104904592E9, 2021-05-17 17:23:30.490
8.0, 34.23878479003906, -60.54523849487305, 149.03314208984375, 231.39695739746094, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105060875E9, 2021-05-17 17:23:30.506
8.0, 22.663793563842773, -74.95881652832031, 136.42593383789062, 218.3596649169922, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105060875E9, 2021-05-17 17:23:30.506
9.0, 26.773942947387695, -73.32073974609375, 131.8856964111328, 222.58949279785156, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010506824E9, 2021-05-17 17:23:30.506
9.0, 30.865394592285156, -75.18695068359375, 135.50965881347656, 222.7764892578125, -0.08000000566244125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010506824E9, 2021-05-17 17:23:30.506
10.0, 33.718936920166016, -75.09345245361328, 140.6968994140625, 215.50238037109375, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105204337E9, 2021-05-17 17:23:30.520
10.0, 23.21729850769043, -88.72164916992188, 130.38226318359375, 209.55593872070312, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105204337E9, 2021-05-17 17:23:30.520
11.0, 30.8691349029541, -87.8240737915039, 129.95965576171875, 214.7693634033203, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105368493E9, 2021-05-17 17:23:30.536
11.0, 35.83946228027344, -75.55345916748047, 136.9794464111328, 221.73306274414062, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105368493E9, 2021-05-17 17:23:30.536
12.0, 25.090988159179688, -77.56926727294922, 136.92333984375, 218.2848663330078, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105375926E9, 2021-05-17 17:23:30.537
12.0, 15.232612609863281, -88.01106262207031, 128.0298614501953, 200.87937927246094, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105375926E9, 2021-05-17 17:23:30.537
13.0, 21.803617477416992, -80.89029693603516, 132.12506103515625, 214.0400848388672, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010566769E9, 2021-05-17 17:23:30.566
13.0, 25.105947494506836, -75.22434997558594, 133.38914489746094, 217.054443359375, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010566769E9, 2021-05-17 17:23:30.566
14.0, 25.663192749023438, -71.52932739257812, 140.55105590820312, 215.92498779296875, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010567542E9, 2021-05-17 17:23:30.567
14.0, 8.882262229919434, -87.16958618164062, 131.35838317871094, 207.3157501220703, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010567542E9, 2021-05-17 17:23:30.567
15.0, 20.838722229003906, -71.98185729980469, 133.0712432861328, 214.87034606933594, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105683494E9, 2021-05-17 17:23:30.568
15.0, 34.08544921875, -64.34497833251953, 144.3844451904297, 230.08425903320312, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105683494E9, 2021-05-17 17:23:30.568
16.0, 32.69046401977539, -63.219268798828125, 152.3541717529297, 230.282470703125, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105803592E9, 2021-05-17 17:23:30.580
16.0, 20.887340545654297, -83.07439422607422, 143.7860565185547, 219.8855438232422, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650105803592E9, 2021-05-17 17:23:30.580
17.0, 36.3331298828125, -75.0784912109375, 150.1064910888672, 229.8149871826172, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010596727E9, 2021-05-17 17:23:30.596
17.0, 32.963478088378906, -69.93987274169922, 152.9974365234375, 233.79049682617188, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010596727E9, 2021-05-17 17:23:30.596
18.0, 29.260976791381836, -76.38745880126953, 151.594970703125, 225.9890594482422, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010597427E9, 2021-05-17 17:23:30.597
18.0, 29.459192276000977, -79.26344299316406, 144.93795776367188, 217.16290283203125, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.621265010597427E9, 2021-05-17 17:23:30.597
19.0, 30.28196907043457, -71.9668960571289, 140.46128845214844, 219.5639190673828, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650106103165E9, 2021-05-17 17:23:30.610
19.0, 37.74681091308594, -63.73911666870117, 143.4644317626953, 225.81329345703125, -0.08000000566244125, 0.0, 1.040000081062317, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650106103165E9, 2021-05-17 17:23:30.610
20.0, 27.95201301574707, -75.05231475830078, 141.77774047851562, 214.44024658203125, -0.08000000566244125, 0.0, 1.055999994277954, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6212650106260374E9, 2021-05-17 17:23:30.626
