Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, -103.63636779785156, 68.30553436279297, 203.76658630371094, -137.16456604003906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620655053693044E9, 2021-05-10 15:57:33.693
1.0, -95.7938003540039, 69.75287628173828, 199.413330078125, -135.09640502929688, 0.0, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206550537239804E9, 2021-05-10 15:57:33.723
1.0, -102.75749206542969, 67.94650268554688, 186.50694274902344, -147.1837615966797, 0.0, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206550537239804E9, 2021-05-10 15:57:33.723
2.0, -122.54156494140625, 66.82453155517578, 200.25856018066406, -150.00364685058594, -0.1120000034570694, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206550537253637E9, 2021-05-10 15:57:33.725
2.0, -115.6713638305664, 70.38865661621094, 198.9645538330078, -153.77720642089844, -0.1120000034570694, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206550537253637E9, 2021-05-10 15:57:33.725
3.0, -113.06465911865234, 65.42207336425781, 179.22909545898438, -156.08473205566406, -0.1120000034570694, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206550537260897E9, 2021-05-10 15:57:33.726
3.0, -111.44902038574219, 65.69134521484375, 178.02859497070312, -163.67298889160156, -0.1120000034570694, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206550537260897E9, 2021-05-10 15:57:33.726
4.0, -74.0574951171875, 80.2769546508789, 205.25131225585938, -143.55606079101562, -0.1120000034570694, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620655053736196E9, 2021-05-10 15:57:33.736
4.0, -87.94001007080078, 78.98294830322266, 211.20150756835938, -130.4439697265625, -0.1120000034570694, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.620655053736196E9, 2021-05-10 15:57:33.736
5.0, -116.15007019042969, 36.84175491333008, 177.78175354003906, -164.0282745361328, -0.1120000034570694, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6206550537518947E9, 2021-05-10 15:57:33.751
