Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
0.0, -38.10396957397461, 241.22354125976562, -56.259315490722656, 7.513459205627441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409202437E9, 2021-05-24 11:30:40.920
1.0, -37.05679702758789, 238.45228576660156, -53.99293518066406, 3.392089366912842, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409336717E9, 2021-05-24 11:30:40.933
1.0, -40.17961502075195, 236.54867553710938, -54.778316497802734, -0.05609849840402603, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409336717E9, 2021-05-24 11:30:40.933
2.0, -52.77933883666992, 232.83494567871094, -57.635597229003906, 1.398722529411316, 0.04800000041723251, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409503098E9, 2021-05-24 11:30:40.950
2.0, -31.74614143371582, 243.56846618652344, -41.85322189331055, 19.582117080688477, 0.04800000041723251, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409503098E9, 2021-05-24 11:30:40.950
3.0, -48.25779724121094, 238.6355438232422, -50.25677490234375, 14.017145156860352, 0.04800000041723251, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409511049E9, 2021-05-24 11:30:40.951
3.0, -49.009517669677734, 247.93666076660156, -49.42277908325195, 11.451573371887207, 0.04800000041723251, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409511049E9, 2021-05-24 11:30:40.951
4.0, -50.62141418457031, 250.25914001464844, -55.017669677734375, 7.479799747467041, 0.04800000041723251, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409634054E9, 2021-05-24 11:30:40.963
4.0, -52.543724060058594, 245.41970825195312, -54.202369689941406, 13.523478507995605, 0.04800000041723251, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409634054E9, 2021-05-24 11:30:40.963
5.0, -43.13413619995117, 245.969482421875, -44.942378997802734, 12.408987998962402, 0.04800000041723251, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6218486409793167E9, 2021-05-24 11:30:40.979
